Year,Location,Month,Site,Replicate,Scientific_Name,Sum of Biomass_kg_per_m2
2021,North,May,AP,4,misc. red,0.0012
2021,North,May,AP,4,Odonthalia,0.0016
2021,North,May,AP,4,terrestrial,0.00004
2021,North,May,AP,5,Alaria,0.004
2021,North,May,AP,5,Laminaria,0.0432
2021,North,May,AP,5,misc. red,0.0016
2021,North,May,AP,5,Ptilota,0.0008
2021,North,May,AP,5,terrestrial,0.002
2021,North,May,AP,6,Agarum,0.0024
2021,North,May,AP,6,bryozoan,0.00004
2021,North,May,AP,6,Desmarestia,0.0008
2021,North,May,AP,6,Fucus,0.0024
2021,North,May,AP,6,Laminaria,0.2412
2021,North,May,AP,6,misc. red,0.0008
2021,North,May,AP,6,Odonthalia,0.00004
2021,North,May,AP,6,Opuntiella,0.0008
2021,North,May,AP,6,Ptilota,0.002
2021,North,May,AP,6,terrestrial,0.0008
2021,North,May,AP,7,Agarum,0.00004
2021,North,May,AP,7,Laminaria,0.0072
2021,North,May,AP,7,Palmaria,0.00004
2021,North,May,AP,7,terrestrial,0.00004
2021,North,May,AP,8,Agarum,0.0088
2021,North,May,AP,8,Desmarestia,0.00004
2021,North,May,AP,8,Laminaria,0.0148
2021,North,May,AP,9,Laminaria,0.0184
2021,North,May,AP,9,misc. red,0.0012
2021,North,May,AP,10,Agarum,0.0536
2021,North,May,AP,10,Laminaria,0.3352
2021,North,May,AP,10,misc. red,0.0008
2021,North,May,AP,10,Ptilota,0.0048
2021,North,May,AP,10,terrestrial,0.00004
2021,North,May,BB,1,Agarum,0.1848
2021,North,May,BB,1,Desmarestia,0.3328
2021,North,May,BB,1,dregs,0.2328
2021,North,May,BB,1,fleshy bryozoan,0.0032
2021,North,May,BB,1,Fucus,0.3456
2021,North,May,BB,1,Laminaria,0.9584
2021,North,May,BB,1,Neorhodomela,0.008
2021,North,May,BB,1,Odonthalia,0.0088
2021,North,May,BB,1,Palmaria,0.0336
2021,North,May,BB,1,Ptilota,0.0328
2021,North,May,BB,1,terrestrial,0.4864
2021,North,May,BB,1,Ulva,0.0512
2021,North,May,BB,2,Agarum,0.0452
2021,North,May,BB,2,bryozoan,0.0116
2021,North,May,BB,2,Desmarestia,0.0556
2021,North,May,BB,2,dregs,0.3064
2021,North,May,BB,2,fleshy bryozoan,0.0016
2021,North,May,BB,2,Fucus,0.3388
2021,North,May,BB,2,Laminaria,0.612
2021,North,May,BB,2,Neorhodomela,0.0508
2021,North,May,BB,2,Odonthalia,0.00004
2021,North,May,BB,2,Porphyra,0.0028
2021,North,May,BB,2,Ptilota,0.0064
2021,North,May,BB,2,terrestrial,0.0896
2021,North,May,BB,2,Ulva,0.02
2021,North,May,BB,3,Agarum,0.00004
2021,North,May,BB,3,Desmarestia,0.0016
2021,North,May,BB,3,Fucus,0.0008
2021,North,May,BB,3,Laminaria,0.0504
2021,North,May,BB,3,terrestrial,0.00004
2021,North,May,BB,4,Agarum,0.0284
2021,North,May,BB,4,bryozoan,0.00004
2021,North,May,BB,4,Constantinea,0.002
2021,North,May,BB,4,Desmarestia,0.0012
2021,North,May,BB,4,fleshy bryozoan,0.0056
2021,North,May,BB,4,Fucus,0.0744
2021,North,May,BB,4,Laminaria,0.1396
2021,North,May,BB,4,misc. red,0.0012
2021,North,May,BB,4,Neorhodomela,0.0136
2021,North,May,BB,4,Odonthalia,0.0024
2021,North,May,BB,4,Ptilota,0.0068
2021,North,May,BB,4,terrestrial,0.0088
2021,North,May,BB,5,Agarum,0.074
2021,North,May,BB,5,bryozoan,0.00004
2021,North,May,BB,5,Desmarestia,0.0456
2021,North,May,BB,5,dregs,0.0464
2021,North,May,BB,5,Fucus,0.0968
2021,North,May,BB,5,Laminaria,0.656
2021,North,May,BB,5,misc. red,0.0064
2021,North,May,BB,5,Neorhodomela,0.0112
2021,North,May,BB,5,Odonthalia,0.0032
2021,North,May,BB,5,Polysiphonia,0.00004
2021,North,May,BB,5,Ptilota,0.006
2021,North,May,BB,5,terrestrial,0.0608
2021,North,May,BB,5,Ulva,0.0004
2021,North,May,BB,6,Agarum,0.002
2021,North,May,BB,6,Desmarestia,0.00004
2021,North,May,BB,6,Fucus,0.002
2021,North,May,BB,6,Laminaria,0.0424
2021,North,May,BB,6,misc. red,0.00004
2021,North,May,BB,6,Odonthalia,0.00004
2021,North,May,BB,6,Ptilota,0.0016
2021,North,May,BB,6,terrestrial,0.00004
2021,North,May,BB,7,Acrosiphonia,0.0044
2021,North,May,BB,7,Agarum,0.0936
2021,North,May,BB,7,bryozoan,0.0008
2021,North,May,BB,7,Desmarestia,0.022
2021,North,May,BB,7,fleshy bryozoan,0.004
2021,North,May,BB,7,Fucus,0.1248
2021,North,May,BB,7,Laminaria,0.3188
2021,North,May,BB,7,Neorhodomela,0.0064
2021,North,May,BB,7,Ptilota,0.0124
2021,North,May,BB,7,terrestrial,0.0564
2021,North,May,BB,8,Agarum,0.0024
2021,North,May,BB,8,Desmarestia,0.0076
2021,North,May,BB,8,Fucus,0.0048
2021,North,May,BB,8,Laminaria,0.1804
2021,North,May,BB,8,misc. red,0.0076
2021,North,May,BB,8,Polysiphonia,0.00004
2021,North,May,BB,8,Ptilota,0.0036
2021,North,May,BB,8,terrestrial,0.0008
2021,North,May,BB,9,Agarum,0.0744
2021,North,May,BB,9,bryozoan,0.0008
2021,North,May,BB,9,Desmarestia,0.0064
2021,North,May,BB,9,dregs,0.2464
2021,North,May,BB,9,fleshy bryozoan,0.0164
2021,North,May,BB,9,Fucus,0.0648
2021,North,May,BB,9,Laminaria,0.2368
2021,North,May,BB,9,misc. holdfast,0.018
2021,North,May,BB,9,misc. red,0.0112
2021,North,May,BB,9,Neorhodomela,0.0096
2021,North,May,BB,9,Odonthalia,0.0008
2021,North,May,BB,9,Ptilota,0.0188
2021,North,May,BB,9,terrestrial,0.9892
2021,North,May,BB,9,Ulva,0.008
2021,North,May,BB,10,Agarum,0.0484
2021,North,May,BB,10,bryozoan,0.0004
2021,North,May,BB,10,Desmarestia,0.006
2021,North,May,BB,10,dregs,0.0108
2021,North,May,BB,10,fleshy bryozoan,0.0024
2021,North,May,BB,10,Fucus,0.098
2021,North,May,BB,10,Laminaria,0.31
2021,North,May,BB,10,Mastocarpus,0.0068
2021,North,May,BB,10,misc. holdfast,0.0032
2021,North,May,BB,10,misc. red,0.0052
2021,North,May,BB,10,Neorhodomela,0.012
2021,North,May,BB,10,Odonthalia,0.0052
2021,North,May,BB,10,Porphyra,0.0008
2021,North,May,BB,10,Ptilota,0.00004
2021,North,May,BB,10,terrestrial,0.0944
2021,North,May,BP,1,EMPTY,0
2021,North,May,BP,2,terrestrial,0.00004
2021,North,May,BP,3,Agarum,0.00004
2021,North,May,BP,3,Fucus,0.0064
2021,North,May,BP,3,Laminaria,0.3448
2021,North,May,BP,3,Porphyra,0.0088
2021,North,May,BP,3,terrestrial,0.004
2021,North,May,BP,4,Fucus,0.0024
2021,North,May,BP,4,Laminaria,0.1644
2021,North,May,BP,4,terrestrial,0.0008
2021,North,May,BP,5,Laminaria,0.05
2021,North,May,BP,6,Agarum,0.0196
2021,North,May,BP,6,Desmarestia,0.0016
2021,North,May,BP,6,Fucus,0.008
2021,North,May,BP,6,Laminaria,0.8464
2021,North,May,BP,6,terrestrial,0.0088
2021,North,May,BP,7,Agarum,0.0104
2021,North,May,BP,7,bryozoan,0.00004
2021,North,May,BP,7,Constantinea,0.0112
2021,North,May,BP,7,Desmarestia,0.00004
2021,North,May,BP,7,Fucus,0.0064
2021,North,May,BP,7,Laminaria,0.7304
2021,North,May,BP,7,misc. holdfast,0.0212
2021,North,May,BP,7,terrestrial,0.0308
2021,North,May,BP,8,Alaria,0.0956
2021,North,May,BP,8,Laminaria,0.1848
2021,North,May,BP,8,misc. red,0.0004
2021,North,May,BP,8,Ptilota,0.00004
2021,North,May,BP,8,terrestrial,0.0016
2021,North,May,BP,9,Agarum,0.00004
2021,North,May,BP,9,Laminaria,0.0152
2021,North,May,BP,9,Pterosiphonia,0.0016
2021,North,May,BP,9,terrestrial,0.00004
2021,North,May,BP,10,Fucus,0.0096
2021,North,May,BP,10,Laminaria,0.7748
2021,North,May,BP,10,misc. red,0.0008
2021,North,May,BP,10,Odonthalia,0.0016
2021,North,May,BP,10,Ptilota,0.00404
2021,North,May,BP,10,Saccharina latissima,0.0052
2021,North,May,BP,10,terrestrial,0.00004
2021,North,Jun,AP,1,Agarum,0.0576
2021,North,Jun,AP,1,Alaria,0.0688
2021,North,Jun,AP,1,Constantinea,0.0128
2021,North,Jun,AP,1,Desmarestia,0.0048
2021,North,Jun,AP,1,Laminaria,0.8096
2021,North,Jun,AP,1,misc. holdfast,0.0024
2021,North,Jun,AP,1,Odonthalia,0.0024
2021,North,Jun,AP,1,Palmaria,0.0104
2021,North,Jun,AP,1,Ptilota,0.00008
2021,North,Jun,AP,1,Sparlingia,0.0872
2021,North,Jun,AP,1,terrestrial,0.3408
2021,North,Jun,AP,2,Agarum,0.4
2021,North,Jun,AP,2,bryozoan,0.00004
2021,North,Jun,AP,2,Desmarestia,0.0112
2021,North,Jun,AP,2,Fucus,0.0004
2021,North,Jun,AP,2,Laminaria,0.932
2021,North,Jun,AP,2,misc. brown filamentous,0.0032
2021,North,Jun,AP,2,misc. holdfast,0.0412
2021,North,Jun,AP,2,misc. red,0.0496
2021,North,Jun,AP,2,Opuntiella,0.0024
2021,North,Jun,AP,2,Palmaria,0.0236
2021,North,Jun,AP,2,Ptilota,0.0028
2021,North,Jun,AP,2,terrestrial,0.06
2021,North,Jun,AP,3,Agarum,0.0332
2021,North,Jun,AP,3,bryozoan,0.00004
2021,North,Jun,AP,3,Constantinea,0.0084
2021,North,Jun,AP,3,Desmarestia,0.0144
2021,North,Jun,AP,3,Laminaria,0.8772
2021,North,Jun,AP,3,misc. red,0.0116
2021,North,Jun,AP,3,Opuntiella,0.00004
2021,North,Jun,AP,3,Ptilota,0.0136
2021,North,Jun,AP,3,terrestrial,0.0164
2021,North,Jun,AP,4,Agarum,0.204
2021,North,Jun,AP,4,bryozoan,0.00004
2021,North,Jun,AP,4,Desmarestia,0.0204
2021,North,Jun,AP,4,dregs,0.11
2021,North,Jun,AP,4,Laminaria,0.8352
2021,North,Jun,AP,4,misc. holdfast,0.0636
2021,North,Jun,AP,4,misc. red,0.006
2021,North,Jun,AP,4,Palmaria,0.0096
2021,North,Jun,AP,4,Ptilota,0.006
2021,North,Jun,AP,4,terrestrial,0.0916
2021,North,Jun,AP,5,Agarum,0.0952
2021,North,Jun,AP,5,bryozoan,0.00004
2021,North,Jun,AP,5,Desmarestia,0.018
2021,North,Jun,AP,5,dregs,0.0712
2021,North,Jun,AP,5,Fucus,0.0064
2021,North,Jun,AP,5,Laminaria,0.526
2021,North,Jun,AP,5,misc. holdfast,0.0076
2021,North,Jun,AP,5,Ptilota,0.0188
2021,North,Jun,AP,6,Agarum,0.348
2021,North,Jun,AP,6,Alaria,0.1128
2021,North,Jun,AP,6,bryozoan,0.00008
2021,North,Jun,AP,6,dregs,0.4344
2021,North,Jun,AP,6,Fucus,0.012
2021,North,Jun,AP,6,Laminaria,1.2936
2021,North,Jun,AP,6,misc. red,0.0064
2021,North,Jun,AP,6,Palmaria,0.14
2021,North,Jun,AP,6,terrestrial,0.0256
2021,North,Jun,AP,7,Agarum,0.3016
2021,North,Jun,AP,7,Alaria,0.0304
2021,North,Jun,AP,7,bryozoan,0.00008
2021,North,Jun,AP,7,Desmarestia,0.0168
2021,North,Jun,AP,7,dregs,0.3936
2021,North,Jun,AP,7,fleshy bryozoan,0.1264
2021,North,Jun,AP,7,Laminaria,1.1896
2021,North,Jun,AP,7,misc. holdfast,0.1448
2021,North,Jun,AP,7,Odonthalia,0.00008
2021,North,Jun,AP,7,Ptilota,0.0496
2021,North,Jun,AP,7,terrestrial,0.028
2021,North,Jun,AP,8,Agarum,1.1256
2021,North,Jun,AP,8,bryozoan,0.0072
2021,North,Jun,AP,8,dregs,0.3348
2021,North,Jun,AP,8,Laminaria,1.4952
2021,North,Jun,AP,8,Ptilota,0.5388
2021,North,Jun,AP,8,terrestrial,0.0216
2021,North,Jun,AP,9,Agarum,0.0016
2021,North,Jun,AP,9,Laminaria,0.1672
2021,North,Jun,AP,9,misc. red,0.0012
2021,North,Jun,AP,9,terrestrial,0.00004
2021,North,Jun,AP,10,Agarum,0.1196
2021,North,Jun,AP,10,Alaria,0.5956
2021,North,Jun,AP,10,bryozoan,0.00004
2021,North,Jun,AP,10,Desmarestia,0.1804
2021,North,Jun,AP,10,dregs,0.212
2021,North,Jun,AP,10,Laminaria,0.9152
2021,North,Jun,AP,10,misc. holdfast,0.0072
2021,North,Jun,AP,10,Palmaria,0.1048
2021,North,Jun,AP,10,Ptilota,0.0376
2021,North,Jun,AP,10,terrestrial,0.0084
2021,North,Jun,BB,1,Acrosiphonia,0.0136
2021,North,Jun,BB,1,Agarum,0.064
2021,North,Jun,BB,1,bryozoan,0.00008
2021,North,Jun,BB,1,Desmarestia,0.9504
2021,North,Jun,BB,1,dregs,3.8728
2021,North,Jun,BB,1,Fucus,1.1736
2021,North,Jun,BB,1,Laminaria,1.7088
2021,North,Jun,BB,1,misc. holdfast,0.0336
2021,North,Jun,BB,1,misc. red,0.00008
2021,North,Jun,BB,1,Odonthalia,0.0032
2021,North,Jun,BB,1,terrestrial,0.476
2021,North,Jun,BB,2,Acrosiphonia,0.1216
2021,North,Jun,BB,2,Agarum,0.28
2021,North,Jun,BB,2,Desmarestia,0.0192
2021,North,Jun,BB,2,Fucus,3.2016
2021,North,Jun,BB,2,Laminaria,1.6176
2021,North,Jun,BB,2,misc. red,0.00016
2021,North,Jun,BB,2,Odonthalia,0.0768
2021,North,Jun,BB,2,Palmaria,0.00016
2021,North,Jun,BB,2,Ptilota,0.0272
2021,North,Jun,BB,2,terrestrial,0.0224
2021,North,Jun,BB,2,Ulva,0.016
2021,North,Jun,BB,3,Acrosiphonia,0.012
2021,North,Jun,BB,3,Agarum,0.064
2021,North,Jun,BB,3,bryozoan,0.00008
2021,North,Jun,BB,3,Desmarestia,0.0128
2021,North,Jun,BB,3,dregs,0.1704
2021,North,Jun,BB,3,Fucus,0.376
2021,North,Jun,BB,3,Laminaria,1.2192
2021,North,Jun,BB,3,misc. red,0.02
2021,North,Jun,BB,3,Odonthalia,0.0104
2021,North,Jun,BB,3,Palmaria,0.00008
2021,North,Jun,BB,3,Polysiphonia,0.0152
2021,North,Jun,BB,3,terrestrial,0.6888
2021,North,Jun,BB,4,Acrosiphonia,0.00008
2021,North,Jun,BB,4,Agarum,0.2056
2021,North,Jun,BB,4,Desmarestia,0.4712
2021,North,Jun,BB,4,dregs,0.0208
2021,North,Jun,BB,4,Fucus,0.5152
2021,North,Jun,BB,4,Laminaria,1.6112
2021,North,Jun,BB,4,Melanosiphon,0.0128
2021,North,Jun,BB,4,misc. red,0.00008
2021,North,Jun,BB,4,Odonthalia,0.0096
2021,North,Jun,BB,4,Palmaria,0.036
2021,North,Jun,BB,4,Polysiphonia,0.0496
2021,North,Jun,BB,4,terrestrial,0.1096
2021,North,Jun,BB,4,Ulva,0.00008
2021,North,Jun,BB,5,Acrosiphonia,0.1188
2021,North,Jun,BB,5,Agarum,0.042
2021,North,Jun,BB,5,Desmarestia,0.0168
2021,North,Jun,BB,5,dregs,0.0696
2021,North,Jun,BB,5,Fucus,1.8216
2021,North,Jun,BB,5,Halosaccion,0.0156
2021,North,Jun,BB,5,Laminaria,1.308
2021,North,Jun,BB,5,misc. red,0.0156
2021,North,Jun,BB,5,Neorhodomela,0.234
2021,North,Jun,BB,5,Odonthalia,0.0444
2021,North,Jun,BB,5,Palmaria,0.00612
2021,North,Jun,BB,5,Ptilota,0.0168
2021,North,Jun,BB,5,terrestrial,0.6276
2021,North,Jun,BB,6,Acrosiphonia,0.0352
2021,North,Jun,BB,6,Agarum,0.128
2021,North,Jun,BB,6,Alaria,0.0064
2021,North,Jun,BB,6,bryozoan,0.00016
2021,North,Jun,BB,6,Constantinea,0.0304
2021,North,Jun,BB,6,Desmarestia,0.0288
2021,North,Jun,BB,6,dregs,0.504
2021,North,Jun,BB,6,Fucus,0.9776
2021,North,Jun,BB,6,Laminaria,1.8608
2021,North,Jun,BB,6,misc. holdfast,0.0592
2021,North,Jun,BB,6,misc. red,0.016
2021,North,Jun,BB,6,Odonthalia,0.0608
2021,North,Jun,BB,6,Palmaria,0.0048
2021,North,Jun,BB,6,terrestrial,0.0896
2021,North,Jun,BB,6,Ulva,0.0544
2021,North,Jun,BB,7,Acrosiphonia,0.0452
2021,North,Jun,BB,7,Agarum,0.1452
2021,North,Jun,BB,7,Alaria,0.0112
2021,North,Jun,BB,7,Desmarestia,0.0132
2021,North,Jun,BB,7,dregs,0.524
2021,North,Jun,BB,7,Fucus,0.262
2021,North,Jun,BB,7,Laminaria,0.3688
2021,North,Jun,BB,7,Melanosiphon,0.0016
2021,North,Jun,BB,7,misc. red,0.00004
2021,North,Jun,BB,7,Odonthalia,0.0224
2021,North,Jun,BB,7,terrestrial,0.0116
2021,North,Jun,BB,7,Ulva,0.0224
2021,North,Jun,BB,8,Acrosiphonia,0.0784
2021,North,Jun,BB,8,Agarum,0.1328
2021,North,Jun,BB,8,Alaria,0.24
2021,North,Jun,BB,8,bryozoan,0.00016
2021,North,Jun,BB,8,Constantinea,0.0144
2021,North,Jun,BB,8,Desmarestia,0.088
2021,North,Jun,BB,8,dregs,1.2016
2021,North,Jun,BB,8,Fucus,1.8704
2021,North,Jun,BB,8,Laminaria,1.624
2021,North,Jun,BB,8,misc. holdfast,0.016
2021,North,Jun,BB,8,Odonthalia,1.4784
2021,North,Jun,BB,8,Polysiphonia,0.0112
2021,North,Jun,BB,8,terrestrial,0.4544
2021,North,Jun,BB,8,Ulva,0.24
2021,North,Jun,BB,9,Acrosiphonia,0.00004
2021,North,Jun,BB,9,Agarum,0.038
2021,North,Jun,BB,9,dregs,0.0228
2021,North,Jun,BB,9,Fucus,0.05
2021,North,Jun,BB,9,Laminaria,0.3228
2021,North,Jun,BB,9,misc. red,0.0468
2021,North,Jun,BB,9,Odonthalia,0.0008
2021,North,Jun,BB,9,Ptilota,0.00004
2021,North,Jun,BB,9,terrestrial,0.0008
2021,North,Jun,BB,9,Ulva,0.0056
2021,North,Jun,BB,10,Acrosiphonia,0.0432
2021,North,Jun,BB,10,Agarum,0.1664
2021,North,Jun,BB,10,Alaria,0.1448
2021,North,Jun,BB,10,bryozoan,0.00008
2021,North,Jun,BB,10,Constantinea,0.0032
2021,North,Jun,BB,10,Desmarestia,0.7712
2021,North,Jun,BB,10,dregs,1.9696
2021,North,Jun,BB,10,Fucus,1.5088
2021,North,Jun,BB,10,Laminaria,0.8352
2021,North,Jun,BB,10,misc. red,0.0032
2021,North,Jun,BB,10,Neorhodomela,0.0584
2021,North,Jun,BB,10,Palmaria,0.0552
2021,North,Jun,BB,10,Ulva,0.0816
2021,North,Jun,BP,1,Agarum,0.0488
2021,North,Jun,BP,1,Fucus,0.0528
2021,North,Jun,BP,1,Halosaccion,0.0036
2021,North,Jun,BP,1,Laminaria,0.156
2021,North,Jun,BP,1,Ptilota,0.0032
2021,North,Jun,BP,1,terrestrial,0.014
2021,North,Jun,BP,2,Agarum,0.002
2021,North,Jun,BP,2,Fucus,0.0028
2021,North,Jun,BP,2,Halosaccion,0.00004
2021,North,Jun,BP,2,Laminaria,0.0124
2021,North,Jun,BP,3,Agarum,0.0084
2021,North,Jun,BP,3,Fucus,0.0584
2021,North,Jun,BP,3,Halosaccion,0.0012
2021,North,Jun,BP,3,Laminaria,0.0248
2021,North,Jun,BP,3,Odonthalia,0.00004
2021,North,Jun,BP,3,terrestrial,0.01
2021,North,Jun,BP,4,Agarum,0.00004
2021,North,Jun,BP,4,bryozoan,0.00004
2021,North,Jun,BP,4,Fucus,0.0044
2021,North,Jun,BP,4,misc. red,0.00004
2021,North,Jun,BP,4,terrestrial,0.0064
2021,North,Jun,BP,5,Agarum,0.028
2021,North,Jun,BP,5,bryozoan,0.00004
2021,North,Jun,BP,5,Fucus,0.0556
2021,North,Jun,BP,5,Halosaccion,0.0132
2021,North,Jun,BP,5,Laminaria,0.0448
2021,North,Jun,BP,5,misc. red,0.00004
2021,North,Jun,BP,5,Ptilota,0.00004
2021,North,Jun,BP,5,terrestrial,0.0144
2021,North,Jun,BP,6,Fucus,0.0024
2021,North,Jun,BP,6,Halosaccion,0.00004
2021,North,Jun,BP,6,Laminaria,0.0056
2021,North,Jun,BP,6,terrestrial,0.0024
2021,North,Jun,BP,7,Agarum,0.0124
2021,North,Jun,BP,7,Constantinea,0.0016
2021,North,Jun,BP,7,Desmarestia,0.00004
2021,North,Jun,BP,7,Fucus,0.0832
2021,North,Jun,BP,7,Halosaccion,0.002
2021,North,Jun,BP,7,Laminaria,0.0252
2021,North,Jun,BP,7,misc. red,0.00004
2021,North,Jun,BP,7,Odonthalia,0.00004
2021,North,Jun,BP,7,terrestrial,0.0016
2021,North,Jun,BP,8,Agarum,0.0028
2021,North,Jun,BP,8,Fucus,0.0128
2021,North,Jun,BP,8,Halosaccion,0.0004
2021,North,Jun,BP,8,Laminaria,0.032
2021,North,Jun,BP,8,terrestrial,0.0256
2021,North,Jun,BP,9,Agarum,0.0032
2021,North,Jun,BP,9,Fucus,0.018
2021,North,Jun,BP,9,Halosaccion,0.0116
2021,North,Jun,BP,9,Laminaria,0.0348
2021,North,Jun,BP,9,terrestrial,0.0556
2021,North,Jun,BP,10,Agarum,0.01
2021,North,Jun,BP,10,Desmarestia,0.00004
2021,North,Jun,BP,10,dregs,0.0056
2021,North,Jun,BP,10,Fucus,0.0192
2021,North,Jun,BP,10,Halosaccion,0.0172
2021,North,Jun,BP,10,Laminaria,0.146
2021,North,Jun,BP,10,misc. red,0.0012
2021,North,Jun,BP,10,Ptilota,0.00004
2021,North,Jun,BP,10,terrestrial,0.0324
2021,North,Jun,BP_Dry,1,na,0.0204
2021,North,Jun,BP_Dry,2,na,0.0972
2021,North,Jun,BP_Dry,3,na,0.0632
2021,North,Jun,BP_Dry,4,na,0.1008
2021,North,Jun,BP_Dry,5,na,0.0312
2021,North,Jun,BP_Dry,6,na,0.0708
2021,North,Jun,BP_Dry,7,na,0.0088
2021,North,Jun,BP_Dry,8,na,0.1008
2021,North,Jun,BP_Dry,9,na,0.1044
2021,North,Jun,BP_Dry,10,na,0.092
2021,North,Jun,BP_Fresh,1,na,0.0004
2021,North,Jun,BP_Fresh,2,na,0
2021,North,Jun,BP_Fresh,3,na,0.00004
2021,North,Jun,BP_Fresh,4,na,0.0008
2021,North,Jun,BP_Fresh,5,na,0
2021,North,Jun,BP_Fresh,6,na,0.0052
2021,North,Jun,BP_Fresh,7,na,0
2021,North,Jun,BP_Fresh,8,na,0
2021,North,Jun,BP_Fresh,9,na,0.074
2021,North,Jun,BP_Fresh,10,na,0
2021,North,Jul,AP,1,Alaria,0.3808
2021,North,Jul,AP,1,Cladophora,0.0608
2021,North,Jul,AP,1,Desmarestia,0.4864
2021,North,Jul,AP,1,dregs,2.0032
2021,North,Jul,AP,1,Laminaria,3.7504
2021,North,Jul,AP,1,Odonthalia,0.0288
2021,North,Jul,AP,1,Palmaria,0.7808
2021,North,Jul,AP,1,Phycodrys,1.2512
2021,North,Jul,AP,1,Porphyra,1.056
2021,North,Jul,AP,1,Ptilota,0.1248
2021,North,Jul,AP,1,Sparlingia,0.1248
2021,North,Jul,AP,1,Ulva,1.1648
2021,North,Jul,AP,2,Agarum,0.1168
2021,North,Jul,AP,2,Desmarestia,0.1288
2021,North,Jul,AP,2,dregs,2.6088
2021,North,Jul,AP,2,Laminaria,1.1168
2021,North,Jul,AP,2,misc. red,0.0392
2021,North,Jul,AP,2,Odonthalia,0.0584
2021,North,Jul,AP,2,Palmaria,0.1456
2021,North,Jul,AP,2,Phycodrys,0.0344
2021,North,Jul,AP,2,Porphyra,0.2656
2021,North,Jul,AP,2,Ptilota,0.0048
2021,North,Jul,AP,2,Sparlingia,0.3656
2021,North,Jul,AP,2,terrestrial,0.00008
2021,North,Jul,AP,2,Ulva,0.5384
2021,North,Jul,AP,3,Agarum,0.0392
2021,North,Jul,AP,3,dregs,0.0476
2021,North,Jul,AP,3,Laminaria,0.508
2021,North,Jul,AP,3,misc. red,0.0364
2021,North,Jul,AP,3,Nereocystis,0.0192
2021,North,Jul,AP,3,Odonthalia,0.0328
2021,North,Jul,AP,3,Palmaria,0.002
2021,North,Jul,AP,3,Porphyra,0.1052
2021,North,Jul,AP,3,Ptilota,0.006
2021,North,Jul,AP,3,Sparlingia,0.0384
2021,North,Jul,AP,3,terrestrial,0.00004
2021,North,Jul,AP,3,Ulva,0.0568
2021,North,Jul,AP,4,Agarum,0.0716
2021,North,Jul,AP,4,Cladophora,0.0036
2021,North,Jul,AP,4,Cymathaere,0.0836
2021,North,Jul,AP,4,Desmarestia,0.004
2021,North,Jul,AP,4,Laminaria,1.0148
2021,North,Jul,AP,4,misc. red,0.1056
2021,North,Jul,AP,4,Odonthalia,0.0208
2021,North,Jul,AP,4,terrestrial,0.0012
2021,North,Jul,AP,4,Ulva,0.0132
2021,North,Jul,AP,5,Alaria,0.3088
2021,North,Jul,AP,5,bryozoan,0.016
2021,North,Jul,AP,5,Cladophora,0.1056
2021,North,Jul,AP,5,Desmarestia,0.1296
2021,North,Jul,AP,5,dregs,2.2944
2021,North,Jul,AP,5,Laminaria,1.6656
2021,North,Jul,AP,5,Odonthalia,0.0912
2021,North,Jul,AP,5,Opuntiella,0.0656
2021,North,Jul,AP,5,Palmaria,0.3344
2021,North,Jul,AP,5,Polysiphonia,0.1984
2021,North,Jul,AP,5,Porphyra,0.9168
2021,North,Jul,AP,5,Ptilota,0.2656
2021,North,Jul,AP,5,Sparlingia,0.8144
2021,North,Jul,AP,5,Ulva,1.304
2021,North,Jul,AP,6,Agarum,0.888
2021,North,Jul,AP,6,Alaria,0.0208
2021,North,Jul,AP,6,Cladophora,0.0624
2021,North,Jul,AP,6,Desmarestia,0.0928
2021,North,Jul,AP,6,dregs,0.9328
2021,North,Jul,AP,6,Laminaria,1.872
2021,North,Jul,AP,6,misc. holdfast,0.0528
2021,North,Jul,AP,6,misc. red,0.2448
2021,North,Jul,AP,6,Odonthalia,0.1024
2021,North,Jul,AP,6,Palmaria,0.4176
2021,North,Jul,AP,6,Phycodrys,0.1984
2021,North,Jul,AP,6,Polysiphonia,0.056
2021,North,Jul,AP,6,Porphyra,0.9744
2021,North,Jul,AP,6,Ptilota,0.0176
2021,North,Jul,AP,6,Sparlingia,0.0176
2021,North,Jul,AP,6,Ulva,0.7648
2021,North,Jul,AP,7,Agarum,1.0304
2021,North,Jul,AP,7,Alaria,0.2224
2021,North,Jul,AP,7,Cladophora,0.056
2021,North,Jul,AP,7,Cymathaere,0.0064
2021,North,Jul,AP,7,Desmarestia,0.5104
2021,North,Jul,AP,7,dregs,0.3936
2021,North,Jul,AP,7,Laminaria,4.6224
2021,North,Jul,AP,7,Odonthalia,0.0896
2021,North,Jul,AP,7,Palmaria,0.4768
2021,North,Jul,AP,7,Phycodrys,0.1008
2021,North,Jul,AP,7,Polysiphonia,0.176
2021,North,Jul,AP,7,Porphyra,0.248
2021,North,Jul,AP,7,Ptilota,0.0144
2021,North,Jul,AP,7,Saccharina latissima,0.2832
2021,North,Jul,AP,7,Sparlingia,0.1216
2021,North,Jul,AP,7,Ulva,0.616
2021,North,Jul,AP,8,Alaria,0.3384
2021,North,Jul,AP,8,dregs,0.0384
2021,North,Jul,AP,8,Laminaria,0.3888
2021,North,Jul,AP,8,misc. red,0.0084
2021,North,Jul,AP,8,Odonthalia,0.0104
2021,North,Jul,AP,8,Palmaria,0.0196
